ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Previous_Day_Cash_Level,Location_Type,Holiday_Flag,Special_Event_Flag,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
2,2025-05-21,2,3,10973.78,8426.84,14507.65,3,1,0,1,1,10107.42
2,2025-05-22,3,1,6695.76,4290.22,14265.92,3,0,0,3,1,6159.16
2,2025-05-23,4,2,8557.68,6387.07,8704.49,3,1,0,2,1,7924.49
2,2025-05-24,5,2,6485.12,4755.14,11124.98,3,0,0,1,1,7126.96
2,2025-05-25,6,1,6501.54,4229.26,8430.65,3,0,0,3,1,6172.45
2,2025-05-26,0,3,7124.87,4398.14,8452.01,3,0,0,1,1,6900.36
2,2025-05-27,1,4,6968.89,4496.03,9262.33,3,0,0,3,1,7410.38
2,2025-05-28,2,4,4754.48,3664.81,9059.56,3,0,0,2,1,4869.21
2,2025-05-29,3,1,10495.52,9332.7,6180.82,3,0,0,1,1,11355.0
2,2025-05-30,4,3,5580.34,4671.6,13644.17,3,0,0,2,1,5161.62
2,2025-05-31,5,1,8400.45,7216.53,7254.45,3,0,0,2,1,8549.53
2,2025-06-01,6,2,6485.11,4643.09,10920.59,3,0,0,2,1,6499.73
2,2025-06-02,0,1,6446.66,5346.59,8430.64,3,0,0,1,1,6541.46
2,2025-06-03,1,1,6957.33,5942.19,8380.66,3,0,0,1,1,7504.3
2,2025-06-04,2,3,10028.87,6074.83,9044.53,3,0,0,1,1,9982.42
2,2025-06-05,3,1,9429.02,6504.32,13037.53,3,1,0,2,1,9162.59
2,2025-06-06,4,2,17578.45,14438.25,12257.73,3,0,0,2,1,18753.2
2,2025-06-07,5,1,17738.01,14948.79,22851.98,3,1,1,1,1,19101.79
2,2025-06-08,6,3,5089.26,3090.96,23059.41,3,0,0,1,1,4891.93
2,2025-06-09,0,4,7991.58,4809.54,6616.04,3,0,0,1,1,7353.75
2,2025-06-10,1,2,5818.81,3744.75,10389.05,3,0,0,3,1,6063.33
2,2025-06-11,2,4,7471.46,5138.53,7564.46,3,0,0,3,1,6951.94
2,2025-06-12,3,3,6787.18,4140.86,9712.9,3,0,0,1,1,6399.81
2,2025-06-13,4,3,9638.74,8290.09,8823.34,3,0,0,1,1,9549.96
2,2025-06-14,5,4,9045.48,7608.95,12530.36,3,0,0,2,1,9140.46
2,2025-06-15,6,3,5068.68,3282.41,11759.13,3,0,0,2,1,5455.92
2,2025-06-16,0,4,5589.71,4539.37,6589.28,3,0,0,1,1,5100.83
2,2025-06-17,1,2,6552.07,5761.01,7266.63,3,0,0,1,1,6980.2
2,2025-06-18,2,3,6289.61,4485.72,8517.69,3,0,0,2,1,6873.38
2,2025-06-19,3,1,11210.96,8854.57,8176.49,3,0,1,1,1,11668.04
2,2025-06-20,4,2,8122.06,7189.91,14574.24,3,0,0,3,1,8451.07
2,2025-06-21,5,2,7937.36,4877.15,10558.68,3,0,0,3,1,7715.19
2,2025-06-22,6,4,4366.78,3104.53,10318.56,3,0,0,3,1,3975.82
2,2025-06-23,0,1,6214.82,4420.9,5676.81,3,0,0,3,1,6674.42
2,2025-06-24,1,2,7538.33,6189.94,8079.27,3,0,0,1,1,8253.86
2,2025-06-25,2,4,6282.38,3930.27,9799.83,3,0,0,2,1,5708.17
2,2025-06-26,3,1,7751.87,5213.65,8167.09,3,1,0,2,1,8389.18
2,2025-06-27,4,2,11120.76,9128.58,10077.43,3,1,0,2,1,10743.19
2,2025-06-28,5,4,13870.01,9434.05,14456.98,3,0,1,3,1,13092.75
2,2025-06-29,6,4,5702.63,4076.09,18031.02,3,0,0,1,1,5551.78
3,2025-01-01,2,4,22405.07,17261.49,32193.0,1,0,0,2,1,23135.51
3,2025-01-02,3,1,19622.28,16657.92,29126.6,1,0,0,1,1,20038.84
3,2025-01-03,4,4,26222.5,19457.63,25508.96,1,0,0,3,1,23913.44
3,2025-01-04,5,4,36281.06,27545.35,34089.26,1,1,0,1,1,37376.44
3,2025-01-05,6,3,22455.72,19510.04,47165.37,1,0,0,1,1,24015.02
3,2025-01-06,0,3,20162.66,17580.35,29192.44,1,0,0,1,1,18807.25
3,2025-01-07,1,3,21067.53,17113.5,26211.46,1,0,0,2,1,19222.87
3,2025-01-08,2,1,18708.43,11978.68,27387.79,1,0,0,1,1,20421.88
3,2025-01-09,3,3,20667.09,17403.55,24320.96,1,0,0,2,1,20500.37
3,2025-01-10,4,2,26091.34,19142.24,26867.22,1,0,0,3,1,24573.79
3,2025-01-11,5,3,26426.19,23471.43,33918.74,1,0,0,3,1,24824.37
3,2025-01-12,6,3,22018.64,16973.33,34354.05,1,0,0,3,1,20959.73
3,2025-01-13,0,1,21706.12,18184.92,28624.23,1,0,0,2,1,23476.9
3,2025-01-14,1,2,21524.07,15450.8,28217.95,1,0,0,2,1,23048.93
3,2025-01-15,2,2,23690.8,19641.42,27981.29,1,0,0,1,1,25373.83
3,2025-01-16,3,4,44739.34,34252.31,30798.04,1,1,1,1,1,47466.23
3,2025-01-17,4,1,27835.87,18754.2,58161.14,1,0,0,2,1,27294.54
3,2025-01-18,5,4,25853.54,23191.3,36186.63,1,0,0,1,1,28205.42
3,2025-01-19,6,1,28950.19,17871.27,33609.61,1,1,0,1,1,28628.06
3,2025-01-20,0,2,21824.9,15442.72,37635.25,1,0,0,1,1,22508.6
3,2025-01-21,1,2,19172.59,11710.73,28372.38,1,0,0,3,1,17927.23
3,2025-01-22,2,2,21510.86,16541.8,24924.37,1,0,0,1,1,21198.96
3,2025-01-23,3,4,21178.32,15733.39,27964.12,1,0,0,3,1,21167.9
3,2025-01-24,4,4,27136.88,16549.23,27531.82,1,0,0,3,1,27875.23
3,2025-01-25,5,3,34701.14,21316.65,35277.94,1,1,0,1,1,36274.84
3,2025-01-26,6,1,21328.16,15761.26,45111.49,1,0,0,3,1,19389.02
3,2025-01-27,0,4,34696.84,21456.5,27726.61,1,0,1,2,1,33740.43
3,2025-01-28,1,1,62784.03,45910.48,45105.9,1,0,0,2,1,67589.95
3,2025-01-29,2,2,22679.91,18772.63,81619.24,1,0,0,2,1,23177.19
3,2025-01-30,3,2,23468.75,14963.84,29483.88,1,0,0,3,1,22703.5
3,2025-01-31,4,3,27944.0,17424.11,30509.37,1,0,0,2,1,28192.68
3,2025-02-01,5,2,33476.01,29648.58,36327.2,1,1,0,2,1,30412.43
3,2025-02-02,6,1,22917.59,17283.45,43518.81,1,0,0,3,1,22958.34
3,2025-02-03,0,4,22667.05,18457.73,29792.87,1,0,0,2,1,22493.49
3,2025-02-04,1,1,20828.05,13716.77,29467.16,1,0,0,1,1,20183.8
3,2025-02-05,2,2,22476.9,18388.73,27076.46,1,0,0,1,1,22755.94
3,2025-02-06,3,3,22143.27,15839.23,29219.97,1,0,0,2,1,20040.52
3,2025-02-07,4,4,24952.3,18247.58,28786.26,1,0,0,1,1,23629.7
3,2025-02-08,5,3,28483.23,18621.67,32437.99,1,0,0,1,1,30192.25
3,2025-02-09,6,3,21521.9,13928.59,37028.21,1,0,0,3,1,20703.16
3,2025-02-10,0,3,20487.91,15806.91,27978.48,1,0,0,1,1,21851.71
3,2025-02-11,1,3,22620.14,15523.97,26634.29,1,0,0,1,1,21745.99
3,2025-02-12,2,3,20518.1,17135.24,29406.18,1,0,0,1,1,19638.94
3,2025-02-13,3,4,23762.59,16923.15,26673.54,1,0,0,3,1,25874.84
3,2025-02-14,4,1,25214.75,15895.68,30891.37,1,0,0,3,1,24094.47
3,2025-02-15,5,2,23765.33,21225.56,32779.17,1,0,0,2,1,21878.94
3,2025-02-16,6,2,21973.69,16610.16,30894.93,1,0,0,1,1,20101.72
3,2025-02-17,0,3,19530.72,15566.51,28565.8,1,0,0,2,1,21360.9
3,2025-02-18,1,3,21336.92,16636.68,25389.94,1,0,0,3,1,21864.58
3,2025-02-19,2,3,21740.54,14680.69,27738.0,1,0,0,2,1,22505.92
3,2025-02-20,3,1,22445.4,19842.19,28262.7,1,0,0,3,1,20676.28
3,2025-02-21,4,2,23449.61,15495.27,29179.02,1,0,0,3,1,23860.39
3,2025-02-22,5,2,25820.07,18979.72,30484.5,1,0,0,1,1,28183.02
3,2025-02-23,6,4,21078.24,13291.26,33566.09,1,0,0,2,1,19005.49
3,2025-02-24,0,2,21264.79,15530.12,27401.71,1,0,0,1,1,22215.11
3,2025-02-25,1,2,22701.07,15268.89,27644.23,1,0,0,3,1,23672.92
3,2025-02-26,2,4,20286.35,13678.44,29511.39,1,0,0,3,1,18511.4
3,2025-02-27,3,1,20426.19,12752.98,26372.26,1,0,0,1,1,22270.64
3,2025-02-28,4,2,27129.52,20457.92,26554.04,1,0,0,3,1,25791.26
3,2025-03-01,5,3,24715.3,16358.2,35268.37,1,0,0,2,1,26196.83
3,2025-03-02,6,3,20831.41,16485.69,32129.89,1,0,0,2,1,22221.46
3,2025-03-03,0,4,23505.93,17061.0,27080.83,1,0,0,1,1,23506.3
3,2025-03-04,1,4,31157.42,27360.36,30557.7,1,0,1,2,1,28698.43
3,2025-03-05,2,3,32199.14,20860.14,40504.65,1,0,1,1,1,30012.58
3,2025-03-06,3,1,21665.58,13717.12,41858.88,1,0,0,2,1,20752.1
3,2025-03-07,4,4,26001.77,18384.96,28165.25,1,0,0,2,1,25241.42
3,2025-03-08,5,4,24036.09,21207.92,33802.29,1,0,0,2,1,25845.14
3,2025-03-09,6,1,19416.94,12779.43,31246.92,1,0,0,1,1,20810.37
3,2025-03-10,0,2,21142.79,15598.23,25242.02,1,0,0,3,1,20766.84
3,2025-03-11,1,4,21405.94,17599.7,27485.62,1,0,0,3,1,22959.89
3,2025-03-12,2,1,18370.01,15058.34,27827.72,1,0,0,2,1,19772.24
3,2025-03-13,3,2,22288.48,17436.85,23881.02,1,0,0,2,1,21153.34
3,2025-03-14,4,3,27286.47,19883.2,28975.02,1,0,0,2,1,27509.71
3,2025-03-15,5,2,28887.06,20902.32,35472.42,1,0,0,1,1,31027.75
3,2025-03-16,6,2,31183.29,27881.94,37553.18,1,1,0,1,1,31259.91
3,2025-03-17,0,1,21450.73,18993.17,40538.28,1,0,0,3,1,22636.91
3,2025-03-18,1,2,22868.09,18623.6,27885.95,1,0,0,1,1,24613.21
3,2025-03-19,2,2,21126.97,18216.76,29728.51,1,0,0,1,1,19873.88
3,2025-03-20,3,4,23459.64,17484.54,27465.07,1,0,0,2,1,21176.39
3,2025-03-21,4,2,25820.21,17102.97,30497.53,1,0,0,3,1,23455.0
3,2025-03-22,5,2,26041.71,18558.38,33566.27,1,0,0,3,1,27624.08
3,2025-03-23,6,3,20622.39,13735.2,33854.22,1,0,0,2,1,20005.86
3,2025-03-24,0,4,20783.16,18263.96,26809.1,1,0,0,3,1,20281.15
3,2025-03-25,1,2,21267.14,17690.91,27018.1,1,0,0,3,1,21473.08
3,2025-03-26,2,1,22518.76,17010.73,27647.28,1,0,0,2,1,20898.87
3,2025-03-27,3,1,22645.59,14911.95,29274.39,1,0,0,3,1,24413.8
3,2025-03-28,4,1,28304.34,21897.42,29439.26,1,0,0,3,1,29053.79
3,2025-03-29,5,2,27361.71,18077.24,36795.64,1,0,0,3,1,26342.91
3,2025-03-30,6,4,21485.43,13387.39,35570.23,1,0,0,2,1,22328.33
3,2025-03-31,0,4,22815.42,15550.62,27931.06,1,0,0,2,1,23693.17
3,2025-04-01,1,3,19698.61,15924.2,29660.04,1,0,0,1,1,18590.43
3,2025-04-02,2,4,20119.4,16767.66,25608.19,1,0,0,1,1,21169.03
3,2025-04-03,3,2,20771.89,12672.99,26155.21,1,0,0,1,1,22347.17
3,2025-04-04,4,3,25654.82,17879.05,27003.45,1,0,0,2,1,27696.53
3,2025-04-05,5,3,25050.68,15535.85,33351.26,1,0,0,3,1,23021.16
3,2025-04-06,6,4,22428.94,19230.73,32565.88,1,0,0,3,1,24661.2
3,2025-04-07,0,3,23284.2,16155.35,29157.63,1,0,0,1,1,24002.94
3,2025-04-08,1,3,44173.85,30598.64,30269.45,1,1,1,2,1,40928.35
3,2025-04-09,2,4,21835.96,19591.31,57426.0,1,0,0,1,1,22957.15
3,2025-04-10,3,3,23029.63,17941.36,28386.75,1,0,0,1,1,25001.81
3,2025-04-11,4,2,26692.66,16442.8,29938.52,1,0,0,3,1,26451.17
3,2025-04-12,5,2,27082.25,21381.25,34700.46,1,0,0,3,1,24668.63
3,2025-04-13,6,3,23874.58,17288.74,35206.92,1,0,0,2,1,22462.0
3,2025-04-14,0,2,21994.45,13596.56,31036.96,1,0,0,1,1,22809.99
3,2025-04-15,1,1,22346.41,19800.28,28592.79,1,0,0,2,1,24051.96
3,2025-04-16,2,2,21862.37,17005.69,29050.34,1,0,0,2,1,21228.03
3,2025-04-17,3,2,21754.54,18814.94,28421.08,1,0,0,2,1,22446.53
3,2025-04-18,4,3,24616.98,16886.16,28280.9,1,0,0,3,1,26106.99
3,2025-04-19,5,3,26187.38,22369.69,32002.07,1,0,0,1,1,23895.43
3,2025-04-20,6,4,21574.16,18717.05,34043.6,1,0,0,1,1,20737.31
3,2025-04-21,0,2,21196.84,13360.23,28046.41,1,0,0,2,1,19787.21
3,2025-04-22,1,1,19139.07,14008.31,27555.89,1,0,0,1,1,18290.71
3,2025-04-23,2,4,20731.2,14648.58,24880.79,1,0,0,1,1,21452.62
3,2025-04-24,3,4,20934.12,13040.78,26950.55,1,0,0,3,1,22971.97
3,2025-04-25,4,4,27031.0,20098.87,27214.35,1,0,0,3,1,28547.75
3,2025-04-26,5,4,28005.26,20514.52,35140.3,1,0,0,2,1,30717.48
3,2025-04-27,6,2,24070.28,19260.16,36406.83,1,0,0,2,1,25404.01
3,2025-04-28,0,3,31711.14,28439.67,31291.36,1,0,1,3,1,34181.56
3,2025-04-29,1,4,29968.19,25516.99,41224.48,1,1,0,1,1,29137.5
3,2025-04-30,2,3,24018.16,19904.67,38958.65,1,0,0,3,1,22221.61
3,2025-05-01,3,1,24318.2,19294.64,31223.61,1,0,0,2,1,23004.18
3,2025-05-02,4,3,28193.34,21744.49,31613.67,1,0,0,3,1,26418.68
3,2025-05-03,5,2,24932.0,22213.86,36651.34,1,0,0,2,1,25287.33
3,2025-05-04,6,1,22712.0,14220.1,32411.6,1,0,0,2,1,22969.94
3,2025-05-05,0,3,25181.08,20787.06,29525.6,1,0,0,1,1,25802.95
3,2025-05-06,1,2,24862.77,16897.01,32735.41,1,0,0,1,1,25132.97
3,2025-05-07,2,1,22513.88,17492.94,32321.6,1,0,0,2,1,20291.47
3,2025-05-08,3,4,21734.41,16385.07,29268.05,1,0,0,2,1,22621.54
3,2025-05-09,4,1,28789.8,17666.45,28254.74,1,0,0,2,1,29633.92
3,2025-05-10,5,3,25331.25,16136.52,37426.74,1,0,0,2,1,25971.23
3,2025-05-11,6,2,20295.91,15012.98,32930.62,1,0,0,2,1,21405.62
3,2025-05-12,0,1,22501.99,17624.26,26384.69,1,0,0,2,1,21151.15
3,2025-05-13,1,3,21879.93,18609.31,29252.58,1,0,0,1,1,23750.03
3,2025-05-14,2,2,42929.2,35741.7,28443.91,1,1,1,3,1,40649.02
3,2025-05-15,3,3,22220.11,17408.1,55807.96,1,0,0,2,1,23013.36
3,2025-05-16,4,2,26048.17,21404.3,28886.14,1,0,0,1,1,24888.84
3,2025-05-17,5,3,27241.29,24436.32,33862.62,1,0,0,2,1,26216.36
3,2025-05-18,6,3,23019.57,20660.26,35413.67,1,0,0,1,1,23208.34
3,2025-05-19,0,4,21948.09,19543.08,29925.44,1,0,0,2,1,21714.18
3,2025-05-20,1,2,30471.46,25149.72,28532.51,1,0,1,2,1,32018.61
3,2025-05-21,2,2,20038.63,17340.95,39612.9,1,0,0,3,1,21623.93
3,2025-05-22,3,3,24083.04,19721.93,26050.21,1,0,0,1,1,26203.42
3,2025-05-23,4,1,25669.59,20654.93,31307.96,1,0,0,2,1,27979.34
3,2025-05-24,5,2,23801.04,17066.21,33370.47,1,0,0,1,1,23111.44
3,2025-05-25,6,3,24326.13,17511.3,30941.35,1,0,0,3,1,23483.45
3,2025-05-26,0,1,22676.83,14120.83,31623.97,1,0,0,1,1,22048.87
3,2025-05-27,1,3,21748.07,17074.05,29479.88,1,0,0,1,1,23329.01
3,2025-05-28,2,4,21861.29,16797.7,28272.49,1,0,0,3,1,20751.8
3,2025-05-29,3,4,20415.19,12957.73,28419.67,1,0,0,3,1,18484.93
3,2025-05-30,4,1,26890.3,17246.51,26539.75,1,0,0,3,1,27905.48
3,2025-05-31,5,2,25965.66,15982.8,34957.39,1,0,0,2,1,26263.29
3,2025-06-01,6,1,21746.55,16738.46,33755.36,1,0,0,2,1,20366.39
3,2025-06-02,0,4,20390.23,12336.64,28270.51,1,0,0,3,1,21121.01
3,2025-06-03,1,2,22807.46,15817.9,26507.3,1,0,0,2,1,21666.05
3,2025-06-04,2,3,20381.38,16958.77,29649.7,1,0,0,1,1,18522.76
3,2025-06-05,3,3,28903.38,24570.56,26495.79,1,1,0,3,1,30722.39
3,2025-06-06,4,1,25321.58,20326.82,37574.39,1,0,0,2,1,26122.55
3,2025-06-07,5,4,24578.77,21436.98,32918.05,1,0,0,3,1,22889.15
3,2025-06-08,6,2,21034.85,14276.41,31952.4,1,0,0,3,1,20248.36
3,2025-06-09,0,2,20514.77,14257.28,27345.3,1,0,0,3,1,19635.51
3,2025-06-10,1,2,20728.97,17994.37,26669.2,1,0,0,1,1,21384.23
3,2025-06-11,2,2,23485.69,19503.42,26947.66,1,0,0,2,1,23487.93
3,2025-06-12,3,2,22471.41,13747.58,30531.4,1,0,0,1,1,21446.71
3,2025-06-13,4,3,23107.51,18913.75,29212.84,1,0,0,3,1,22394.9
3,2025-06-14,5,2,27774.4,24916.41,30039.76,1,0,0,1,1,25140.11
3,2025-06-15,6,4,20750.48,18292.77,36106.73,1,0,0,2,1,19427.36
3,2025-06-16,0,3,19719.32,14305.25,26975.63,1,0,0,3,1,20734.01
3,2025-06-17,1,2,21037.29,12727.09,25635.12,1,0,0,2,1,21717.72
3,2025-06-18,2,4,22198.81,16113.86,27348.48,1,0,0,3,1,20203.68
3,2025-06-19,3,3,31655.96,24532.6,28858.45,1,0,1,3,1,28561.92
3,2025-06-20,4,4,23157.6,17675.26,41152.74,1,0,0,2,1,22116.61
3,2025-06-21,5,3,27996.81,21416.45,30104.88,1,0,0,3,1,25480.3
3,2025-06-22,6,4,20400.56,17934.53,36395.85,1,0,0,3,1,18749.59
3,2025-06-23,0,4,28978.54,19222.56,26520.73,1,1,0,1,1,30441.77
3,2025-06-24,1,1,19904.18,12906.08,37672.1,1,0,0,1,1,20190.79
3,2025-06-25,2,4,19015.09,12938.86,25875.44,1,0,0,1,1,18486.75
3,2025-06-26,3,2,21317.06,14027.28,24719.61,1,0,0,2,1,21920.36
3,2025-06-27,4,1,25130.45,16812.22,27712.18,1,0,0,3,1,24684.66
3,2025-06-28,5,2,24323.34,19383.65,32669.58,1,0,0,1,1,24494.35
3,2025-06-29,6,2,21627.39,15860.63,31620.34,1,0,0,2,1,21647.37
4,2025-01-01,2,3,5938.76,4665.68,9733.5,3,0,0,1,1,6135.17
4,2025-01-02,3,4,8735.66,5972.41,7720.39,3,0,0,1,1,8087.78
4,2025-01-03,4,1,11386.19,7497.84,11356.36,3,0,1,2,1,11732.54
4,2025-01-04,5,1,5292.86,4730.47,14802.05,3,0,0,3,1,5476.88
4,2025-01-05,6,1,8989.84,6945.62,6880.72,3,0,0,3,1,8862.29
4,2025-01-06,0,2,12018.36,8052.3,11686.79,3,0,1,2,1,12319.61
4,2025-01-07,1,1,6914.63,4242.12,15623.87,3,0,0,2,1,7238.44
4,2025-01-08,2,2,5007.19,3024.87,8989.01,3,0,0,1,1,4588.19
4,2025-01-09,3,2,8653.93,5960.65,6509.35,3,0,0,2,1,8937.48
4,2025-01-10,4,2,4477.17,3443.73,11250.11,3,0,0,1,1,4477.42
4,2025-01-11,5,2,8351.28,7144.34,5820.32,3,0,0,2,1,9172.14
4,2025-01-12,6,2,6955.82,5921.21,10856.67,3,0,0,1,1,7115.09
4,2025-01-13,0,2,8530.2,5226.8,9042.57,3,0,1,3,1,8845.18
4,2025-01-14,1,1,5925.93,5001.67,11089.26,3,0,0,3,1,6428.76
4,2025-01-15,2,2,6920.98,4772.95,7703.71,3,0,0,1,1,7462.48
4,2025-01-16,3,1,7664.37,4810.39,8997.28,3,0,0,3,1,8147.65
4,2025-01-17,4,1,9785.08,7826.9,9963.69,3,0,0,1,1,10741.74
4,2025-01-18,5,3,8126.69,6898.88,12720.61,3,0,0,3,1,8901.64
4,2025-01-19,6,3,6353.44,4720.21,10564.69,3,0,0,3,1,6122.56
4,2025-01-20,0,2,7954.98,5643.27,8259.47,3,0,0,1,1,8334.44
4,2025-01-21,1,1,7660.22,6881.98,10341.47,3,0,0,1,1,7035.92
4,2025-01-22,2,3,8796.6,6576.48,9958.29,3,0,1,2,1,9318.25
4,2025-01-23,3,3,3779.12,2582.47,11435.58,3,0,0,2,1,3984.33
4,2025-01-24,4,4,11194.78,7501.87,4912.85,3,1,0,3,1,11503.25
4,2025-01-25,5,3,6148.55,4821.03,14553.22,3,0,0,3,1,6637.9
4,2025-01-26,6,4,7741.13,6133.21,7993.12,3,0,0,3,1,7688.77
4,2025-01-27,0,1,6559.35,5754.07,10063.47,3,0,0,3,1,7182.73
4,2025-01-28,1,1,7534.48,6624.26,8527.16,3,0,0,2,1,7799.85
4,2025-01-29,2,2,5507.7,3875.7,9794.82,3,0,0,3,1,5855.53
4,2025-01-30,3,1,8052.54,6037.72,7160.01,3,0,0,2,1,7418.54
4,2025-01-31,4,2,20622.32,16171.9,10468.3,3,0,0,3,1,21102.53
4,2025-02-01,5,2,7741.22,6341.2,26809.02,3,0,0,3,1,7176.66
4,2025-02-02,6,1,4993.77,3441.75,10063.59,3,0,0,3,1,4656.73
4,2025-02-03,0,4,6586.14,4376.32,6491.91,3,0,0,3,1,5982.8
4,2025-02-04,1,2,5205.65,4182.83,8561.98,3,0,0,1,1,5302.24
4,2025-02-05,2,1,4947.09,3610.55,6767.34,3,0,0,3,1,5041.76
4,2025-02-06,3,1,4339.59,3634.07,6431.22,3,0,0,3,1,4700.46
4,2025-02-07,4,4,7804.69,5439.32,5641.47,3,0,0,3,1,8566.04
4,2025-02-08,5,2,4048.27,2441.7,10146.1,3,0,0,2,1,4368.13
4,2025-02-09,6,2,5015.64,4324.3,5262.75,3,0,0,3,1,4527.02
4,2025-02-10,0,1,6043.65,3856.63,6520.33,3,0,0,3,1,5668.08
4,2025-02-11,1,2,6592.29,4344.76,7856.75,3,0,0,1,1,6514.7
4,2025-02-12,2,3,6403.36,3870.0,8569.98,3,0,0,1,1,6079.86
4,2025-02-13,3,3,7589.47,5855.14,8324.36,3,0,0,3,1,7111.09
4,2025-02-14,4,4,5470.23,3413.6,9866.31,3,0,0,1,1,5406.6
4,2025-02-15,5,3,7985.21,4913.66,7111.3,3,0,0,1,1,7821.98
4,2025-02-16,6,1,15786.04,9593.85,10380.77,3,0,0,3,1,15954.28
4,2025-02-17,0,4,4400.42,2704.53,20521.85,3,0,0,2,1,4046.63
4,2025-02-18,1,2,5871.26,5006.13,5720.54,3,0,0,1,1,5632.44
4,2025-02-19,2,1,6686.89,5377.38,7632.64,3,0,0,2,1,6240.31
4,2025-02-20,3,3,6095.19,3967.74,8692.96,3,0,0,3,1,5553.22
4,2025-02-21,4,4,7034.75,6307.09,7923.75,3,0,0,1,1,6389.56
4,2025-02-22,5,2,5696.05,3723.56,9145.18,3,0,0,3,1,6034.98
4,2025-02-23,6,2,5639.81,3506.95,7404.87,3,0,0,3,1,5392.33
4,2025-02-24,0,1,7243.07,4834.01,7331.75,3,0,0,3,1,7097.24
4,2025-02-25,1,3,5966.56,5030.65,9415.99,3,0,0,2,1,5695.26
4,2025-02-26,2,4,5663.07,4448.81,7756.53,3,0,0,3,1,5740.72
4,2025-02-27,3,2,9605.52,6220.73,7361.99,3,0,0,1,1,10468.62
4,2025-02-28,4,1,6914.13,5152.0,12487.17,3,0,0,1,1,6801.27
4,2025-03-01,5,2,6025.98,4468.4,8988.37,3,0,0,3,1,6090.42
4,2025-03-02,6,1,6415.46,4934.56,7833.77,3,0,0,3,1,6109.01
4,2025-03-03,0,1,6248.46,4892.75,8340.09,3,0,0,1,1,6233.69
4,2025-03-04,1,3,5096.44,3693.16,8123.0,3,0,0,1,1,5512.33
4,2025-03-05,2,1,10585.14,6759.44,6625.38,3,0,1,2,1,10741.48
4,2025-03-06,3,1,5154.83,4085.85,13760.68,3,0,0,1,1,4923.41
4,2025-03-07,4,1,7294.08,5748.39,6701.27,3,0,0,1,1,7743.97
4,2025-03-08,5,1,6370.51,5333.43,9482.3,3,0,0,1,1,6223.64
4,2025-03-09,6,1,5760.21,4893.08,8281.66,3,0,0,2,1,5388.47
4,2025-03-10,0,3,5410.49,3268.79,7488.27,3,0,0,2,1,5572.13
4,2025-03-11,1,1,4144.37,2677.82,7033.64,3,0,0,1,1,4464.45
4,2025-03-12,2,3,7208.52,5882.49,5387.68,3,0,0,3,1,6901.76
4,2025-03-13,3,4,6787.42,4074.35,9371.08,3,0,0,1,1,7334.79
4,2025-03-14,4,2,8960.0,6216.26,8823.65,3,0,0,1,1,8799.94
4,2025-03-15,5,3,6600.45,4561.01,11647.99,3,0,0,1,1,6972.57
4,2025-03-16,6,3,7061.95,5455.48,8580.59,3,0,0,3,1,6647.86
4,2025-03-17,0,2,5256.8,4329.31,9180.53,3,0,0,3,1,4975.27
4,2025-03-18,1,3,9248.71,7633.74,6833.83,3,1,0,2,1,9983.05
4,2025-03-19,2,3,6602.64,5522.39,12023.32,3,0,0,3,1,7135.14
4,2025-03-20,3,2,5922.99,5077.0,8583.43,3,0,0,3,1,6236.49
4,2025-03-21,4,1,8862.73,6199.34,7699.88,3,0,0,2,1,8863.75
4,2025-03-22,5,4,9271.59,5944.85,11521.54,3,0,0,2,1,10110.46
4,2025-03-23,6,1,5566.22,4919.01,12053.07,3,0,0,3,1,5357.95
4,2025-03-24,0,3,7757.29,6686.11,7236.08,3,0,0,1,1,7243.54
4,2025-03-25,1,4,8215.83,5408.98,10084.48,3,0,0,2,1,8742.55
4,2025-03-26,2,2,10216.78,8670.09,10680.58,3,0,0,1,1,10890.2
4,2025-03-27,3,4,6886.16,5571.64,13281.82,3,0,0,2,1,6697.46
4,2025-03-28,4,1,9186.49,8161.51,8952.01,3,0,0,2,1,9515.67
4,2025-03-29,5,4,7452.72,5138.51,11942.44,3,0,0,2,1,7863.37
4,2025-03-30,6,4,6772.27,4403.59,9688.53,3,0,0,1,1,6721.6
4,2025-03-31,0,3,3977.72,2860.09,8803.95,3,0,0,2,1,3957.04
4,2025-04-01,1,1,2848.2,2473.71,5171.04,3,0,0,1,1,3049.42
4,2025-04-02,2,4,5183.41,4557.5,3702.65,3,0,0,2,1,5350.11
4,2025-04-03,3,2,8159.54,7005.97,6738.44,3,0,0,1,1,7515.6
4,2025-04-04,4,3,4869.2,4021.25,10607.4,3,0,0,2,1,5095.96
4,2025-04-05,5,1,6233.37,3876.54,6329.96,3,0,0,1,1,6537.59
4,2025-04-06,6,1,8149.6,5458.53,8103.38,3,0,0,2,1,8557.5
4,2025-04-07,0,4,11577.62,9777.55,10594.48,3,1,0,2,1,12451.61
4,2025-04-08,1,2,9235.11,5645.51,15050.9,3,0,1,2,1,9804.12
4,2025-04-09,2,2,6993.88,6006.88,12005.65,3,0,0,2,1,6668.07
4,2025-04-10,3,2,10102.52,8543.31,9092.04,3,0,1,2,1,9773.85
4,2025-04-11,4,4,9728.51,6383.24,13133.28,3,1,0,2,1,9836.6
4,2025-04-12,5,3,6647.25,5793.67,12647.07,3,0,0,1,1,6637.88
